spotify_track_id,songid,performer,song,spotify_track_album,spotify_track_explicit,first_chart_appearance,peak_position,weeks_on_chart
5F7IJrXD6Fa3EmqoYE0gU4,Say GoodbyeChris Brown,Chris Brown,Say Goodbye,Chris Brown (Expanded Edition),false,2006-08-26,79,23
5QhBKPqsnX1uY9fZNaAtZg,StrongerBritney Spears,Britney Spears,Stronger,Oops!... I Did It Again,false,2000-12-02,70,15
3XqTmJFE8Tnm0hn5dNeUEG,As UsualBrenda Lee,Brenda Lee,As Usual,By Request,false,1963-12-14,75,11
4Tn2llBm1g0UlWctmgPL8Z,Shut Up And DriveRihanna,Rihanna,Shut Up And Drive,Good Girl Gone Bad: Reloaded,false,2007-06-23,88,20
3DmW6y7wTEYHJZlLo1r6XJ,ShowerBecky G,Becky G,Shower,Shower,false,2014-06-21,88,20
3BBCg3SEvTXZJ5gErXosuw,Don't Tell Me LiesBreathe,Breathe,Don't Tell Me Lies,All That Jazz,false,1989-01-14,96,16
4oy4gZOLCTwMh2FjNo5RQJ,Rinky DinkBaby Cortez,Baby Cortez,Rinky Dink,The Happy Organ (Expanded Edition),false,1962-07-14,97,14
2xLOMHjkOK8nzxJ4r6yOKR,BirthdayKaty Perry,Katy Perry,Birthday,PRISM (Deluxe),false,2014-04-26,91,18
1aJqvwsyVAPi4BpMpO40bT,Ding Dong! The Witch Is DeadThe Fifth Estate,The Fifth Estate,Ding Dong! The Witch Is Dead,The Best of the Fifth Estate,false,1967-05-20,84,10
4DVSn9CXSXehYTkHXZl0Sy,The Boy Next DoorThe Secrets,The Secrets,The Boy Next Door,The Pixies Three Meet The Secrets,false,1963-11-09,82,10
5GInJChhrHyXmwb4tQFJJG,"Baby, I'm YoursBarbara Lewis",Barbara Lewis,"Baby, I'm Yours",The Bridges Of Madison County Original Sound Track,false,1965-06-19,97,14
6Iocm6VMu6bVNYwiDoyQFW,Coming HomeDiddy - Dirty Money Featuring Skylar Grey,Diddy - Dirty Money Featuring Skylar Grey,Coming Home,Last Train To Paris,false,2010-12-11,61,24
75zVpdjXwmy6SLr2hDnJYo,"Bad Case Of Loving You (Doctor, Doctor)Robert Palmer",Robert Palmer,"Bad Case Of Loving You (Doctor, Doctor)",Secrets,false,1979-07-21,74,15
3TyNmJ7jRiryoLkB4ChAfA,Run For The RosesDan Fogelberg,Dan Fogelberg,Run For The Roses,Love Songs,false,1982-04-03,65,14
1kgDlypHy9hCvCxeoCtd7X,"Can't Stop, Won't StopYoung Gunz",Young Gunz,"Can't Stop, Won't Stop",Tough Luv,true,2003-08-09,72,20
2cWHN0WK52RGAWHgaDamUA,Take It To The LimitEagles,Eagles,Take It To The Limit,One of These Nights (2013 Remaster),false,1975-12-20,80,23
3RKV0qgfRwF902iLcbdZDv,Are We Ourselves?The Fixx,The Fixx,Are We Ourselves?,Phantoms,false,1984-08-18,60,15
6NSlNryPDSICV6ER6ZRosi,In My MindHeather Headley,Heather Headley,In My Mind,In My Mind,false,2006-02-18,94,15
0gbuUe5b0T5er552R4PR7b,Give Everybody SomeThe Bar-Kays,The Bar-Kays,Give Everybody Some,Stax-Volt: The Complete Singles 1959-1968,false,1967-10-14,96,4
4vSa14GE2qFNtyRp9Twc9k,"No Faith, No LoveMitty Collier",Mitty Collier,"No Faith, No Love",Talking With Her Man: The Chess Singles 1961-1968,false,1965-01-09,99,5
0so0moYLqkFWE6dquoCOsh,Forget YouGlee Cast Featuring Gwyneth Paltrow,Glee Cast Featuring Gwyneth Paltrow,Forget You,Glee: The Musi,false,2010-12-04,90,5
4IyemaA2yUElYlOiCV1vGC,"Lean On MeKirk Franklin Featuring Mary J. Blige, Bono, R. Kelly, Crystal Lewis & The Family","Kirk Franklin Featuring Mary J. Blige, Bono, R. Kelly, Crystal Lewis & The Family",Lean On Me,The Nu Nation Project,false,1998-12-05,80,5
37ncw2kChEJzbmmKMzGAoE,JanuaryPilot,Pilot,January,Second Flight,false,1976-01-31,99,6
1qIDLkxvnYpSrLSwiMaEXJ,Leavin'The Tony Rich Project,The Tony Rich Project,Leavin',Words,false,1996-12-07,95,8
4ly1QBXEwYoDmje9rmEgC4,Head Over BootsJon Pardi,Jon Pardi,Head Over Boots,California Sunrise,false,2016-03-19,97,24
1L6rE8LIa9G6xl03hdihVh,I'll Wait For YouJoe Nichols,Joe Nichols,I'll Wait For You,Greatest Hits,false,2007-02-17,98,12
0RZXNlGPvfMo54fd6uCvAT,Knuck If You BuckCrime Mob Featuring Lil Scrappy,Crime Mob Featuring Lil Scrappy,Knuck If You Buck,Crime Mob (U.S. PA Version),true,2004-08-21,98,20
39pp1RDbLkzFo222o7b2fx,Feel The NeedDetroit Emeralds,Detroit Emeralds,Feel The Need,Greatest Hits,false,1977-05-14,97,5
0tIt1F9AAfc5p4VSDDq6MZ,FeelingsWalter Jackson,Walter Jackson,Feelings,Feeling…The Song,false,1976-12-25,95,4
4wTChU0tU44TAMC0xcQizi,Fine By MeAndy Grammer,Andy Grammer,Fine By Me,Andy Grammer,false,2012-04-21,87,10
5Q9dbebgSYnfX5m5jmA68D,Get Ready To BounceBrooklyn Bounce,Brooklyn Bounce,Get Ready To Bounce,Get Ready to Bounce,false,1998-04-11,95,4
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their NightmaresXXXTentacion,XXXTentacion,Everybody Dies In Their Nightmares,17,true,2017-09-16,54,4
684c3GEBYgNYtlrCkWGFVw,Need A BossShareefa Featuring Ludacris,Shareefa Featuring Ludacris,Need A Boss,Need A Boss (Edited Version),false,2006-08-12,91,18
29r4I5RTxDR440DkqhbD9s,FreaksFrench Montana Featuring Nicki Minaj,French Montana Featuring Nicki Minaj,Freaks,Excuse My French,true,2013-03-30,99,7
4L72i6hEd9AMPyToqdz3jv,Montego BayAmazulu,Amazulu,Montego Bay,Amazulu,false,1987-07-25,94,4
5GYbkDveRD2I8M5ZJ14hWn,Never Say NeverJustin Bieber Featuring Jaden Smith,Justin Bieber Featuring Jaden Smith,Never Say Never,Never Say Never - The Remixes,false,2010-06-26,85,19
2QBoFxIpS9kNTywWmqtK2g,If I Had The ChanceCynthia,Cynthia,If I Had The Chance,Prfct Playlist Frstyl,false,1998-10-17,95,7
508oFmt92FyICj6pZiWQwC,Just Hold OnSteve Aoki & Louis Tomlinson,Steve Aoki & Louis Tomlinson,Just Hold On,Neon Future III,false,2016-12-31,52,6
4lWCP7IA9dQJGbOdKbVx61,It's The Things You DoFive,Five,It's The Things You Do,Five,false,1998-11-14,77,10
72FdcAg79So8xaAHs2mbrB,Old School LoveLupe Fiasco Featuring Ed Sheeran,Lupe Fiasco Featuring Ed Sheeran,Old School Love,Old School Love (feat. Ed Sheeran),true,2013-12-21,95,5
5hhF25sWnZvXhimOHLjTRE,I Feel FineThe Beatles,The Beatles,I Feel Fine,1 (Remastered),false,1964-12-05,22,11
0Ph6L4l8dYUuXFmb71Ajnd,Livin' La Vida LocaRicky Martin,Ricky Martin,Livin' La Vida Loca,Ricky Martin,false,1999-04-17,54,20
5sjIhQzNljMVrDklI91ezp,A Guy With A GirlBlake Shelton,Blake Shelton,A Guy With A Girl,If I'm Honest,false,2016-12-03,97,17
3hDpZwNGmrnREv7mp5BPAn,AmenThe Impressions,The Impressions,Amen,Keep On Pushing,false,1964-11-21,96,11
52K4Nl7eVNqUpUeJeWJlwT,Break The IceBritney Spears,Britney Spears,Break The Ice,Blackout,false,2008-03-15,100,17
6hdsNoZWIjPSjxcOnsjIxj,One Woman ManDave Hollister,Dave Hollister,One Woman Man,The Definitive Collection,true,2000-12-09,86,20
7ABJ2azouB9EwEYzL9Tljt,Booti CallBLACKstreet,BLACKstreet,Booti Call,Blackstreet,false,1994-06-25,94,20
0JukF7Yf5qF10ntu6lpJ5I,StayJodeci,Jodeci,Stay,Forever My Lady,false,1992-01-04,78,18
4qz8PpznLcX5AtoUusIiAh,A Girl Like YouThe Smithereens,The Smithereens,A Girl Like You,Smithereens 11,false,1989-12-09,93,20
2egOALV9p8YIu1Lsu45SpQ,Some Days Are Diamonds (Some Days Are Stone)John Denver,John Denver,Some Days Are Diamonds (Some Days Are Stone),Some Days Are Diamonds,false,1981-06-13,87,20
5naGmbqRY9AlitnRgbw0uX,ShakeSam Cooke,Sam Cooke,Shake,30 Greatest Hits: Portrait of a Legend 1951-1964,false,1965-01-09,73,11
4Shs08HBaH4AfUMomP27zT,Soul CityPartland Brothers,Partland Brothers,Soul City,Electric Honey,false,1987-05-02,77,13
1c8e9rdsGARATWuBsHG852,At Midnight (My Love Will Lift You Up)Rufus Featuring Chaka Khan,Rufus Featuring Chaka Khan,At Midnight (My Love Will Lift You Up),Ask Rufus,false,1977-02-12,86,12
6uRH1qMz30ZBwwUG0IYE5s,Dance With Me112,112,Dance With Me,Part III,false,2001-09-15,73,20
3VamXAvVMczcS2PTYtPfBQ,Best ShotJimmie Allen,Jimmie Allen,Best Shot,Mercury Lane,false,2018-09-29,97,20
2hjGuRIEfEGzQ5MEWLowiU,CannonballThe Breeders,The Breeders,Cannonball,Last Splash,false,1993-12-04,93,20
5xvUgoVED1F4mBu8FL0HaW,Ready Or NotBridgit Mendler,Bridgit Mendler,Ready Or Not,Hello My Name Is...,false,2012-11-03,98,13
3Wy3e22QJ8hxgtSqy3R2Ty,People Make The World Go RoundThe Stylistics,The Stylistics,People Make The World Go Round,The Best Of The Stylistics and More 30th Anniversary Edition,false,1972-06-03,74,11
5M2KkUMV5OejG8dUdz321g,Do What You Wanna DoT-Connection,T-Connection,Do What You Wanna Do,Henry Stone's Miami Sound - The Record Man's Finest 45s,false,1977-03-12,87,17
2JfAwvb81jxgfLp69YWzd1,Cold LoveDonna Summer,Donna Summer,Cold Love,The Wanderer,false,1980-11-29,81,12
7LdaPYlRo4pq6CBt44To2H,Bouncin' Back (Bumpin' Me Against The Wall)Mystikal,Mystikal,Bouncin' Back (Bumpin' Me Against The Wall),Tarantula,false,2001-12-15,71,20
2i4nfMalkKDkp7wIwUImqT,Break AwayArt Garfunkel,Art Garfunkel,Break Away,Breakaway,false,1975-12-27,81,11
2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold YouTracy Chapman,Tracy Chapman,Baby Can I Hold You,Tracy Chapman,false,1988-11-05,84,12
2IgZxiPYifs6SAyGEktrkP,Baby Elephant WalkLawrence Welk And His Orchestra,Lawrence Welk And His Orchestra,Baby Elephant Walk,The Lawrence Welk Collection: Lawrence Welk & His Champagne Music 1938-62,false,1962-06-09,96,16
5RlUTWYlTeE1JiyudvnlAU,(Don't Worry) If There's A Hell Below We're All Going To GoCurtis Mayfield,Curtis Mayfield,(Don't Worry) If There's A Hell Below We're All Going To Go,Move On Up,false,1970-11-21,87,12
3S4px9f4lceWdKf0gWciFu,Cheap ThrillsSia Featuring Sean Paul,Sia Featuring Sean Paul,Cheap Thrills,This Is Acting (Deluxe Version),false,2016-03-05,81,52
4It00tEYLwpjQtAhqnjCPC,Beez In The TrapNicki Minaj Featuring 2 Chainz,Nicki Minaj Featuring 2 Chainz,Beez In The Trap,Pink Friday ... Roman Reloaded (Deluxe),true,2012-04-21,78,20
0sL2gIDdJ5Qb4J9C7ggmln,Rainbow In Your EyesLeon & Mary Russell,Leon & Mary Russell,Rainbow In Your Eyes,Wedding Album,false,1976-06-19,87,12
5cQIrML7iJEUsOCNsHqWlB,All About TonightBlake Shelton,Blake Shelton,All About Tonight,All About Tonight,false,2010-07-03,98,19
2cYqizR4lgvp4Qu6IQ3qGN,Butterfly EffectTravis Scott,Travis Scott,Butterfly Effect,ASTROWORLD,false,2017-06-17,99,23
34ClgyHf8Awds1ew9vMX26,Teenage Love AffairAlicia Keys,Alicia Keys,Teenage Love Affair,As I Am (Expanded Edition),false,2008-05-24,78,16
5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM)Anna Nalick,Anna Nalick,Breathe (2 AM),Wreck of the Day,false,2005-04-30,92,34
51w9Jbat1pLeWINGCpnQUR,Talk To MeTory Lanez & Rich The Kid,Tory Lanez & Rich The Kid,Talk To Me,TAlk tO Me (with Rich The Kid feat. Lil Wayne,true,2018-11-10,76,16
1P9523tBg56NRc78lX2i4l,Everyday I Write The BookElvis Costello And The Attractions,Elvis Costello And The Attractions,Everyday I Write The Book,Punch The Clock,false,1983-08-20,82,14
5s4clDpVHRhQAiAYiTEf6U,It's No SecretKylie Minogue,Kylie Minogue,It's No Secret,Kylie,false,1988-12-10,90,13
3ofDe6YVA5p7D4aIreZBMD,In My EyesStevie B,Stevie B,In My Eyes,Greatest Hits,false,1989-05-27,87,17
23oxJmDc1V9uLUSmN2LIvx,Ocean AvenueYellowcard,Yellowcard,Ocean Avenue,Ocean Avenue,false,2004-05-15,74,20
3tF4TjrAO9dxg0AzBRmk5R,Let's PretendRaspberries,Raspberries,Let's Pretend,Fresh,false,1973-03-24,86,16
7ygWc80Ao1nhcV2D6Q3zPa,I'll Think Of A Reason LaterLee Ann Womack,Lee Ann Womack,I'll Think Of A Reason Later,Some Things I Know,false,1999-02-27,77,20
2ZxzsmJ093WPTBbsoCf6CN,Gravy (For My Mashed Potatoes)Dee Dee Sharp,Dee Dee Sharp,Gravy (For My Mashed Potatoes),It's Mashed Potato Time/Do The Bird,false,1962-06-16,61,10
2ijMU9lYFCvGBzgwJ8Sd8q,For You I Will (Confidence)Teddy Geiger,Teddy Geiger,For You I Will (Confidence),Underage Thinking,false,2006-02-18,90,20
58cy25QMhRxpDpYWaEsTRZ,MeanwhileGeorge Strait,George Strait,Meanwhile,Strait Out Of The Box: Part 2,false,1999-01-23,90,12
2lxN9mXBd8TTXChabMH8Gz,Mighty Clouds Of JoyB.J. Thomas,B.J. Thomas,Mighty Clouds Of Joy,20 Greatest Hits,false,1971-07-03,73,10
6saTHS2XY1hdNiHRLtB32j,I Wish It Would RainGladys Knight And The Pips,Gladys Knight And The Pips,I Wish It Would Rain,Silk N' Soul,false,1968-08-24,84,10
3Z3D2hnbZnveVhTuOifJyt,I See YouLuke Bryan,Luke Bryan,I See You,Crash My Party,false,2014-12-13,89,19
5fO4iEznH83cwSHZLFz2lQ,It Was Almost Like A SongRonnie Milsap,Ronnie Milsap,It Was Almost Like A Song,It Was Almost Like A Song,false,1977-06-18,90,22
1UkMAtLU8NxsddE7j4zXGO,Flavor Of The WeakAmerican Hi-Fi,American Hi-Fi,Flavor Of The Weak,American Hi-Fi,true,2001-06-23,69,20
2q49JWdTqa951SdCXZW44g,Never Wanted Nothing MoreKenny Chesney,Kenny Chesney,Never Wanted Nothing More,Greatest Hits II,false,2007-07-07,65,20
711LK8KpaM6x6NM6mVDssL,Give It Up (turn It Loose)Tyrone Davis,Tyrone Davis,Give It Up (turn It Loose),The Best Of Tyrone Davis: In The Mood,false,1976-09-25,78,11
6cXNv4PUyozEiyC45i9EMh,If You're Not Back In Love By MondayMillie Jackson,Millie Jackson,If You're Not Back In Love By Monday,On The Soul Country Side,true,1977-11-19,90,11
68kNu4wpgxu6k9u03J135K,It's Your BodyJohnny Gill Featuring Roger Troutman,Johnny Gill Featuring Roger Troutman,It's Your Body,Let's Get The Mood Right,false,1996-12-14,83,19
4gmmRb6bZJffOOiww1JGTO,No Heart21 Savage & Metro Boomin,21 Savage & Metro Boomin,No Heart,Savage Mode,true,2016-11-12,85,19
2asG1uvJTNu9pkTVBDL66A,Mornin' BeautifulTony Orlando & Dawn,Tony Orlando & Dawn,Mornin' Beautiful,He Don't Love You,false,1975-06-21,82,10
2fnEJ2Lltacut4fcIwsOcj,Nobody WinsElton John,Elton John,Nobody Wins,The Fox,false,1981-05-09,71,13
21ppXSj8KOGXWmLu35tKMd,I Wanna B With UFun Factory,Fun Factory,I Wanna B With U,Back to the Factory,false,1995-07-22,82,20
2BeFYfKuc0AZGhbeVY78ep,Hot Hot HotBuster Poindexter & His Banshees Of Blue,Buster Poindexter & His Banshees Of Blue,Hot Hot Hot,Buster Poindexter,false,1987-12-12,95,13
3oj8Ptdt3Nwercld0CCEhp,Livin' For The WeekendThe O'Jays,The O'Jays,Livin' For The Weekend,The Ultimate O'Jays,false,1976-03-06,79,12
3iUS5pEe8CinR7KiQn8LNm,Mona LisaCarl Mann,Carl Mann,Mona Lisa,Like Mann,false,1959-05-30,82,16
67yGTWcR72BZvsrSS2dHST,Here I AmRick Ross Featuring Nelly & Avery Storm,Rick Ross Featuring Nelly & Avery Storm,Here I Am,Trilla,true,2008-07-12,99,14
6SeIgkwEboWc9m11n36WWE,I'm Already TakenSteve Wariner,Steve Wariner,I'm Already Taken,The Hits Collection: Steve Wariner,false,1999-09-11,82,14
05BgC2247XGi8ySwBzOO0o,HeartbeatCarrie Underwood,Carrie Underwood,Heartbeat,Storyteller,false,2016-01-23,76,14
3pVsGhUEBZKFtn0n8zjS0H,Love Don't Live Here AnymoreRose Royce,Rose Royce,Love Don't Live Here Anymore,Rose Royce III: Strikes Again!,false,1978-12-09,81,11
5D7AaRW9JpqquqOnEG0uOS,Haven't Stopped Dancing YetGonzalez,Gonzalez,Haven't Stopped Dancing Yet,Gonzalez - Our Only Weapon Is Our Music,false,1979-01-06,84,12
0JFEn4sPozptBShOuqMQVs,Jim DandyBlack Oak Arkansas,Black Oak Arkansas,Jim Dandy,High On The Hog,false,1973-12-15,88,13
4Yx0JDYEtisZE7EMFda6Mr,Fakin' ItSimon & Garfunkel,Simon & Garfunkel,Fakin' It,Bookends,false,1967-07-29,81,8
28dTB69zJBpBIiDH32Jp1M,I Cried A TearLaVern Baker,LaVern Baker,I Cried A Tear,Blues Ballads,false,1958-12-06,93,21
4qCRAIIe0OT9MRx2MKZymV,"Louie, LouieThe Sandpipers",The Sandpipers,"Louie, Louie",Guantanamera,false,1966-10-22,74,7
0qwcGscxUHGZTgq0zcaqk1,Here's To Never Growing UpAvril Lavigne,Avril Lavigne,Here's To Never Growing Up,Avril Lavigne (Expanded Edition),true,2013-04-27,52,15
7A1OuimVmNTPpOkKfBnDwd,LowdownChicago,Chicago,Lowdown,The Very Best of Chicago: Only the Beginning,false,1971-05-08,83,8
234pZV6o8NoJoEnW56q8u9,"Main Title (Theme From ""Jaws"")John Williams/""Jaws"" Soundtrack","John Williams/""Jaws"" Soundtrack","Main Title (Theme From ""Jaws"")",Jaws,false,1975-08-09,95,10
1TkgnYlGsO7nva2PF97tVM,Motorcycle MamaSailcat,Sailcat,Motorcycle Mama,Motorcycle Mama,false,1972-06-10,98,15
51Nwg5wCDDiqcTntgJUlLo,I Got The KeysDJ Khaled Featuring Jay Z & Future,DJ Khaled Featuring Jay Z & Future,I Got The Keys,I Got the Keys (feat. Jay-Z & Future),true,2016-07-16,56,17
1UGnjirP3yLwH8HemYj4i6,Love On A Two Way StreetStacy Lattisaw,Stacy Lattisaw,Love On A Two Way Street,With You,false,1981-06-20,85,17
1qxSpM8ExFGmQkkbrqwYA4,I WonderBrenda Lee,Brenda Lee,I Wonder,By Request,false,1963-07-13,70,8
60XB3lgW3j3G5HeVeNgDL7,Give It UpPublic Enemy,Public Enemy,Give It Up,Muse Sick-N-Hour Mess Age,true,1994-07-16,93,14
7A1uqFLf1ZogDxxQZDoZHK,FabulousJaheim Featuring Tha Rayne,Jaheim Featuring Tha Rayne,Fabulous,Still Ghetto,false,2002-11-16,69,20
62ihWPT7xQNLZBA6sHdM3Y,I'm Never Gonna TellJimmie Rodgers,Jimmie Rodgers,I'm Never Gonna Tell,The Best Of Jimmie Rodgers,false,1959-02-21,93,11
6zpOOolgl41YcyyQfbykpR,Island Of Lost SoulsBlondie,Blondie,Island Of Lost Souls,Island Of Lost Souls,false,1982-05-29,66,10
4JehYebiI9JE8sR8MisGVb,HaloBeyonce,Beyonce,Halo,I AM...SASHA FIERCE,false,2009-02-07,93,31
44xWtabQzBHKXxD0UVLSNQ,Last NameCarrie Underwood,Carrie Underwood,Last Name,Carnival Ride,false,2008-04-19,86,20
1muJrdP8puQiqT26EDBvDS,Fool In Love With YouJim Photoglo,Jim Photoglo,Fool In Love With You,カフェ・ドライブ・スタンダード 2・・・AOR・ドライブ・ミュージック決定盤,false,1981-04-18,83,16
669ZXEsYesTfTPKFdrsiKi,Here I Go AgainSmokey Robinson & The Miracles,Smokey Robinson & The Miracles,Here I Go Again,OOO Baby Baby: The Anthlogy,false,1969-08-23,88,9
7Bgy5zhIVx8YdSUQ11jDRo,No Night So LongDionne Warwick,Dionne Warwick,No Night So Long,Greatest Hits 1979-1990,false,1980-07-26,86,16
4h0gZ422QxBRdTV14u0P8y,FinsJimmy Buffett,Jimmy Buffett,Fins,Songs You Know By Heart,false,1979-09-08,82,11
4M24a4FcmIkuCGjEZ3MZMN,Love (Makes the World Go 'round)Paul Anka,Paul Anka,Love (Makes the World Go 'round),Put Your Head On My Shoulder: The Very Best Of Paul Anka,false,1963-01-19,66,8
0AiTIiCQ15NW8QHQwSxKuR,DrowningBackstreet Boys,Backstreet Boys,Drowning,The Hits--Chapter One,false,2001-10-20,54,20
5MrBeFD9PY3pCyB9lfB6Ai,Give Us Your BlessingsThe Shangri-Las,The Shangri-Las,Give Us Your Blessings,The Best Of The Shangri-Las,false,1965-05-29,73,8
43xOqAcwcJ8s3jPwU5R8fq,My Heart Skips A BeatThe Cover Girls,The Cover Girls,My Heart Skips A Beat,We Can't Go Wrong,false,1989-09-09,75,14
6sSVVxnULOpq0yXOpNaTqO,Explosion (In Your Soul)Soul Survivors,Soul Survivors,Explosion (In Your Soul),When the Whistle Blows Anything Goes,false,1967-12-23,79,8
3BaQTu179aFf0Dqe7x25Ke,Good Timin'The Beach Boys,The Beach Boys,Good Timin',The Very Best Of The Beach Boys: Sounds Of Summer,false,1979-04-28,76,10
5wXrG4NXZV0GgvGtqOJdwl,Just A DreamJimmy Clanton And His Rockets,Jimmy Clanton And His Rockets,Just A Dream,Karaoke - Male Standards - Vol.2,false,1958-08-02,12,15
1V6gIisPpYqgFeWbMLI0bA,Heart AttackDemi Lovato,Demi Lovato,Heart Attack,Demi,false,2013-03-16,12,20
1AT4xjNarTswd0UZ5FlmKF,Motiv8J. Cole,J. Cole,Motiv8,KOD,true,2018-05-05,15,2
2IIdrejPZuHHFpc3LbTtEK,Get It RightGlee Cast,Glee Cast,Get It Right,Glee: The Musi,false,2011-04-02,16,2
05pdoheuKPSotkjMgIVX6I,MirrorLil Wayne Featuring Bruno Mars,Lil Wayne Featuring Bruno Mars,Mirror,Tha Carter IV (Deluxe),true,2011-09-17,74,17
44KKhCyI0BGS6LvVyDqJtH,EsskeetitLil Pump,Lil Pump,Esskeetit,Esskeetit,true,2018-04-28,24,12
4kRMsLX7bJqjIfK44qJ9h6,Hold MeFleetwood Mac,Fleetwood Mac,Hold Me,Greatest Hits,false,1982-06-19,33,17
42OhQBFNIbMyxRGxyPOvQA,"Not TonightLil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar","Lil' Kim Feat. Da Brat, Left Eye, Missy Elliott & Angie Mar",Not Tonight,Not Tonight EP,false,1997-07-12,33,21
2xv4vRPukRNAtdgyj7EqrT,Hot RevolverLil Wayne,Lil Wayne,Hot Revolver,I Am Not A Human Being II (Deluxe),true,2009-04-04,33,3
00U0pedRUMEzREpyRqbVT6,"I'll Remember (From ""With Honors"")Madonna",Madonna,"I'll Remember (From ""With Honors"")",Something to Remember,false,1994-04-02,35,26
2OWzR8QoH7KaLtiN65v32x,Hard To Say I'm SorryAz Yet Featuring Peter Cetera,Az Yet Featuring Peter Cetera,Hard To Say I'm Sorry,Az Yet,false,1997-02-22,37,34
36tOpYpo1omPwIab8ebEkW,Humpin' AroundBobby Brown,Bobby Brown,Humpin' Around,Bobby,false,1992-08-08,39,20
4fINc8dnfcz7AdhFYVA4i7,It GirlJason Derulo,Jason Derulo,It Girl,Future History (Deluxe Edition),false,2011-08-27,39,22
2nzPzkGP9QSZ1lqvXTfyzT,MonkeyGeorge Michael,George Michael,Monkey,Faith,false,1988-07-09,42,16
5Z01UMMf7V1o0MzF86s6WJ,Lose YourselfEminem,Eminem,Lose Yourself,Curtain Call,true,2002-10-05,43,23
6QdnKD1zwEgyOWtkrdzlOF,Hurt YouThe Weeknd Featuring Gesaffelstein,The Weeknd Featuring Gesaffelstein,Hurt You,M Dear Melanchol,true,2018-04-14,43,1
4AiVt49hSjkkArFOIlAZhL,Everything Your Heart DesiresDaryl Hall John Oates,Daryl Hall John Oates,Everything Your Heart Desires,Ooh Yeah!,false,1988-04-16,46,16
6zZJkvtu3N9GhbSQdVzsKT,I Still Love YouNext,Next,I Still Love You,Rated Next,true,1998-08-08,46,20
1aRncYBtdizYoVKcSt8oaY,Lost Without Your LoveBread,Bread,Lost Without Your Love,Lost Without Your Love,false,1976-11-27,47,16
4RFqi5JQduiSlRZCVlUDGH,It Don't Come EasyRingo Starr,Ringo Starr,It Don't Come Easy,Ringo,false,1971-05-01,49,12
44w63XqGr3sATAzOnOySgF,If Everyone CaredNickelback,Nickelback,If Everyone Cared,All the Right Reasons (Special Edition),false,2007-02-03,50,22
5uir0D2kSUtWug1kK8HUkb,Lean On MeGlee Cast,Glee Cast,Lean On Me,Glee: The Musi,false,2009-12-05,50,1
6xMHglHoafdDFGXS6qfwSH,Hot BloodedForeigner,Foreigner,Hot Blooded,Double Vision (Expanded),false,1978-07-01,52,17
7sFcJVrWPU9irTtQb9usn0,Keep The Fire Burnin'REO Speedwagon,REO Speedwagon,Keep The Fire Burnin',The Essential REO Speedwagon,false,1982-06-12,52,16
2GGXna7FXpFGhFfeuCijZ0,I Get It In50 Cent,50 Cent,I Get It In,Best Of 50 Cent,true,2009-02-28,53,2
7d1ustAIlXG7ht5Q4IOv7s,It's The Same Old SongFour Tops,Four Tops,It's The Same Old Song,Four Tops Second Album,false,1965-07-31,54,9
78TTtXnFQPzwqlbtbwqN0y,FourFiveSecondsRihanna & Kanye West & Paul McCartney,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,FourFiveSeconds,false,2015-02-07,54,20
2GGMabyHXnJmjY6CXhhB2e,MoneyCardi B,Cardi B,Money,Money,true,2018-11-03,54,26
6Szw3sQC5Zssr15AJsUY9J,Love To Love You BabyDonna Summer,Donna Summer,Love To Love You Baby,Love To Love You Baby,false,1975-12-06,55,18
4gJoAvFpDvaeqm2EKYGmhb,If You're Not The OneDaniel Bedingfield,Daniel Bedingfield,If You're Not The One,Gotta Get Thru This,false,2003-04-05,55,20
0ypg59NyOVCpWVzd0SUsT5,Every Day Is Exactly The SameNine Inch Nails,Nine Inch Nails,Every Day Is Exactly The Same,With Teeth,false,2006-04-22,56,1
6XscPNlnKw0mnVYE7kvWRj,I Won't Back DownBlake Shelton & Dia Frampton,Blake Shelton & Dia Frampton,I Won't Back Down,I Won't Back Down (The Voice Performance),false,2011-07-16,57,1
